id,title,description,availability,condition,price,link,image_link,additional_image_link,brand
TRV-A1E7AD54,Cazadora Bomber,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,380000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Cazadora%20Bomber%20%28Gs%20380.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1688003/Hombre.jpg.jpg?v=639227499054700000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1689365/Hombre.jpg.jpg?v=639227509003830000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1690659/Hombre.jpg.jpg?v=639227519317200000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1691883/Hombre.jpg.jpg?v=639227576299670000",Tarvo
TRV-1F03D8C2,Maquina De Coser 6 Puntadas Decorativas Singer,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1520000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Maquina%20De%20Coser%206%20Puntadas%20Decorativas%20%28Gs%201.520.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2874410/IMG-EC062646-201648-01.jpg?v=639142400095430000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/320274/IMG-EC012354-201648-01.jpg?v=637967839587330000,Tarvo
TRV-DD09DB23,Ondulador Ga.Ma Avocado 25Mm 914 3759,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,250000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Ondulador%20Ga.Ma%20Avocado%2025Mm%20914%203759%20%28Gs%20250.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-68483.jpg,,Tarvo
TRV-B08DD1C1,Juego de 6 copas vino blanco Cocoon Stolzle,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,545000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Juego%20de%206%20copas%20vino%20blanco%20Cocoon%20Stol%20%28Gs%20545.000%29,https://www.kube.com.py/wp-content/uploads/2024/12/915-842.jpg,,Tarvo
TRV-562BF503,Aire Acondicionado Samsung 12.000 Btu Split Frio Calor Inverter Ar12Ts,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,5835000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Aire%20Acondicionado%20Samsung%2012.000%20Btu%20Sp%20%28Gs%205.835.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-85115.jpg,,Tarvo
TRV-93DC4C78,Molinillo Granos Breville 220V Tram,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,765000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Molinillo%20Granos%20Breville%20220V%20Tram%20%28Gs%20765.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613188/Molinillo-20Granos-20Breville-20220V-20Tram.jpg?v=638918042465900000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613191/Molinillo-20Granos-20Breville-20220V-20Tram.jpg?v=638918042489030000,Tarvo
TRV-483A14B0,Juego de 6 copas vino tinto Cocoon Stolzle,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,605000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Juego%20de%206%20copas%20vino%20tinto%20Cocoon%20Stolz%20%28Gs%20605.000%29,https://www.kube.com.py/wp-content/uploads/2024/12/915-843.webp,,Tarvo
TRV-7576D23A,Hidrolavadora Nappo 1800W 130Bar Nhh 018,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,825000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Hidrolavadora%20Nappo%201800W%20130Bar%20Nhh%20018%20%28Gs%20825.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-57648.jpg,,Tarvo
TRV-2157C91E,Mixer Breville C/Vaso 15V 220V Tram,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1680000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Mixer%20Breville%20C/Vaso%2015V%20220V%20Tram%20%28Gs%201.680.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613186/Mixer-20Breville-20C-2FVaso-2015V-20220V-20Tram.jpg?v=638918042421500000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613178/Mixer-20Breville-20C-2FVaso-2015V-20220V-20Tram.jpg?v=638918042324800000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613180/Mixer-20Breville-20C-2FVaso-2015V-20220V-20Tram.jpg?v=638918042345830000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1613183/Mixer-20Breville-20C-2FVaso-2015V-20220V-20Tram.jpg?v=638918042365300000",Tarvo
TRV-95F4B19B,Juego de 6 copas champagne Stolzle Cocoon,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,600000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Juego%20de%206%20copas%20champagne%20Stolzle%20Cocoo%20%28Gs%20600.000%29,https://www.kube.com.py/wp-content/uploads/2024/12/915-844.png,,Tarvo
TRV-C0E0F819,Limpia Vidrios Electrico Con Sopapa Nappo Nlv 253,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1070000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Limpia%20Vidrios%20Electrico%20Con%20Sopapa%20Napp%20%28Gs%201.070.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-139470.jpg,,Tarvo
TRV-7F9E6AFB,Cafetera Drip Blanco-Azul,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,410000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Cafetera%20Drip%20Blanco-Azul%20%28Gs%20410.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1556170/Cafetera-20Drip-20BlancoAzul.jpg?v=638769726729930000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1556169/Cafetera-20Drip-20BlancoAzul.jpg?v=638769726708530000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1556171/Cafetera-20Drip-20BlancoAzul.jpg?v=638769726755830000",Tarvo
TRV-8F81D0FD,Bandeja rectangular inox con asa de cuero marrón,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,640000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Bandeja%20rectangular%20inox%20con%20asa%20de%20cuer%20%28Gs%20640.000%29,https://www.kube.com.py/wp-content/uploads/2024/12/956-371.png,,Tarvo
TRV-F2E2B822,Campana Extractora Jam 60Cm Inox 60A15 3Vel Luz Led 900M3 H Filtro De,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1190000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Campana%20Extractora%20Jam%2060Cm%20Inox%2060A15%203%20%28Gs%201.190.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-109624.jpg,,Tarvo
TRV-677606FD,Grill Severin Touch,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1475000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Grill%20Severin%20Touch%20%28Gs%201.475.000%29,https://www.kube.com.py/wp-content/uploads/2024/12/911-887-1.png,"https://www.kube.com.py/wp-content/uploads/2024/12/911-887-2.png,https://www.kube.com.py/wp-content/uploads/2024/12/911-887-3.png",Tarvo
TRV-27D0E2ED,Celular Motorola G06 4 128Gb Verde Pb9700043Uy,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1060000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Celular%20Motorola%20G06%204%20128Gb%20Verde%20Pb970%20%28Gs%201.060.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-213240.jpg,,Tarvo
TRV-E36C5A16,CHAMPAGNERA ACERO c/BASE MADERA,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1460000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20CHAMPAGNERA%20ACERO%20c/BASE%20MADERA%20%28Gs%201.460.000%29,https://www.kube.com.py/wp-content/uploads/2025/03/9570-3348.png,,Tarvo
TRV-D135BEBA,Aire Acond. Jam Split Inverter 24.000Btu F C Jfi 24Hrfn1 R410A,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,6510000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Aire%20Acond.%20Jam%20Split%20Inverter%2024.000Btu%20%28Gs%206.510.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-86139.jpg,,Tarvo
TRV-FCF172F8,MIXER BRAUN,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,800000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20MIXER%20BRAUN%20%28Gs%20800.000%29,https://www.kube.com.py/wp-content/uploads/2025/08/952-459.png,,Tarvo
TRV-552E04E8,Bandolera Porta Celular Camel Fiore F8186,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,295000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Bandolera%20Porta%20Celular%20Camel%20Fiore%20F818%20%28Gs%20295.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/965123/IMG-EC034913-5897578-01.jpg?v=638678775710500000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/965124/IMG-EC034913-5897578-02.jpg?v=638678775718300000,Tarvo
TRV-0CBF3EAA,Desmalezadora Nappo A Nafta 52Cc Nhj 051,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,1010000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Desmalezadora%20Nappo%20A%20Nafta%2052Cc%20Nhj%20051%20%28Gs%201.010.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-78404.jpg,,Tarvo
TRV-641AD682,Moana 2 Set De Juego Hermana Con Accesorios,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,255000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Moana%202%20Set%20De%20Juego%20Hermana%20Con%20Accesor%20%28Gs%20255.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552967/Moana-202-20Set-20De-20Juego-20Hermana-20Con-20Accesorios.jpg?v=638703622569330000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552964/Moana-202-20Set-20De-20Juego-20Hermana-20Con-20Accesorios.jpg?v=638703622539800000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1552968/Moana-202-20Set-20De-20Juego-20Hermana-20Con-20Accesorios.jpg?v=638703622589930000",Tarvo
TRV-1C026E4A,CAFETERA DELONGHI DEDICA DUO COLD BREW &#8211; METAL,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,3765000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20CAFETERA%20DELONGHI%20DEDICA%20DUO%20COLD%20BREW%20%26%20%28Gs%203.765.000%29,https://www.kube.com.py/wp-content/uploads/2025/10/952-478.jpg,"https://www.kube.com.py/wp-content/uploads/2025/10/952-478-3.jpg,https://www.kube.com.py/wp-content/uploads/2025/10/952-478-2.jpg,https://www.kube.com.py/wp-content/uploads/2025/10/952-478-1.jpg",Tarvo
TRV-E75BFED1,Bandolera Porta Celular Blue Fiore F8186,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,295000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Bandolera%20Porta%20Celular%20Blue%20Fiore%20F8186%20%28Gs%20295.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/974307/IMG-EC034912-5897577-01.jpg?v=638678901478970000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/974308/IMG-EC034912-5897577-02.jpg?v=638678901486000000,Tarvo
TRV-83BBC1CC,Tv Samsung 75 Mini Led Un75M70Hagxpr,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,9110000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Tv%20Samsung%2075%20Mini%20Led%20Un75M70Hagxpr%20%28Gs%209.110.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-221777.jpg,,Tarvo
TRV-8457928A,Garland Moana Familia,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,245000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Garland%20Moana%20Familia%20%28Gs%20245.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1612057/Garland-20Familia.jpg?v=638902496347400000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1612056/Garland-20Familia.jpg?v=638902496314870000,Tarvo
TRV-4209071F,Mochilita Machiato Marfil Mujer Fiore,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,460000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Mochilita%20Machiato%20Marfil%20Mujer%20Fiore%20%28Gs%20460.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/1356196/IMG-EC041788-5901465-01.jpg?v=638751531028230000,"https://pyunicentroprod.vteximg.com.br/arquivos/ids/1356197/IMG-EC041788-5901465-02.jpg?v=638751531042130000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/1356198/IMG-EC041788-5901465-03.jpg?v=638751531054030000",Tarvo
TRV-FD061160,Celular Honor Magic 8 Lite 8 256Gb Dual Sim Nfc Midnight Negro 5109Cad,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,3725000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Celular%20Honor%20Magic%208%20Lite%208%20256Gb%20Dual%20%28Gs%203.725.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-199934.jpg,,Tarvo
TRV-4EB1E8CE,Charmander Jumbo,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,800000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Charmander%20Jumbo%20%28Gs%20800.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1553043/2510732.jpg?v=639137006576030000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1553041/Charmander-20Jumbo.jpg?v=638708809716670000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1553044/Charmander-20Jumbo.jpg?v=638708809788800000",Tarvo
TRV-D73B675C,JGO 6 VASOS STOLZLE CERVEZA BERLIN 3080050,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,275000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20JGO%206%20VASOS%20STOLZLE%20CERVEZA%20BERLIN%2030800%20%28Gs%20275.000%29,https://www.kube.com.py/wp-content/uploads/2026/06/915-872.jpg,"https://www.kube.com.py/wp-content/uploads/2025/11/915-872-2.jpg,https://www.kube.com.py/wp-content/uploads/2025/11/915-872-1.jpg",Tarvo
TRV-F0AD3E41,Slip *3  Cr7 Surtido,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,280000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Slip%20%2A3%20%20Cr7%20Surtido%20%28Gs%20280.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/263136/IMG-EC007622-6079245-01.jpg?v=637722552200670000,,Tarvo
TRV-FD5FB57E,Tinta Hp 3Ja53Al 964 Negro ( 9010 9020 ),Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,320000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Tinta%20Hp%203Ja53Al%20964%20Negro%20%28%209010%209020%20%29%20%28Gs%20320.000%29,https://miltonroa.github.io/mundo-ofertas/catalog/img/tupi-82116.jpg,,Tarvo
TRV-02B05193,"Freidora De Aire 3,5L Jaguar",Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,765000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Freidora%20De%20Aire%203%2C5L%20Jaguar%20%28Gs%20765.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1498259/Freidora-20De-20Aire-203-2C5L-20Jaguar.jpg?v=638549632939670000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1498262/Freidora-20De-20Aire-203-2C5L-20Jaguar.jpg?v=638549632968930000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1498264/Freidora-20De-20Aire-203-2C5L-20Jaguar.jpg?v=638549632992500000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1498267/Freidora-20De-20Aire-203-2C5L-20Jaguar.jpg?v=638549633014900000",Tarvo
TRV-803FBDDE,Porta Pirex Oval Folio C/Calentador 3Ltr,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,385000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Porta%20Pirex%20Oval%20Folio%20C/Calentador%203Ltr%20%28Gs%20385.000%29,https://www.kube.com.py/wp-content/uploads/2021/06/956-30-1.jpg,,Tarvo
TRV-F08EE099,Jeans Stretch Regular Azul Medio Hombre New Green,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,280000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Jeans%20Stretch%20Regular%20Azul%20Medio%20Hombre%20%28Gs%20280.000%29,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2903577/IMG-EC066082-6123680-01.jpg?v=639191658714130000,"https://pyunicentroprod.vteximg.com.br/arquivos/ids/2903578/IMG-EC066082-6123680-02.jpg?v=639191658725170000,https://pyunicentroprod.vteximg.com.br/arquivos/ids/2903579/IMG-EC066082-6123680-03.jpg?v=639191658736070000",Tarvo
TRV-159BFA9C,Vaso Alto Adagio (6 Unidades),Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,335000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Vaso%20Alto%20Adagio%20%286%20Unidades%29%20%28Gs%20335.000%29,https://www.kube.com.py/wp-content/uploads/2021/06/9201-329-1-scaled-1.jpg,,Tarvo
TRV-B5AFEACF,Calzado Trg M Rapidmove Adv 2 Trainer M 9.5,Precio con delivery incluido (zona de cobertura y recargo a coordinar). Entrega rápida en Paraguay. Compra gestionada por Tarvo — pedinos por WhatsApp.,in stock,new,675000 PYG,https://wa.me/595992805800?text=Hola%21%20Quiero%20pedir%3A%20Calzado%20Trg%20M%20Rapidmove%20Adv%202%20Trainer%20M%20%28Gs%20675.000%29,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1660579/Calzado-20Trg-20M-20Rapidmove-20Adv-202-20Trainer-20M-2095.jpg?v=639110828725400000,"https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1660572/Calzado-20Trg-20M-20Rapidmove-20Adv-202-20Trainer-20M-2095.jpg?v=639110828725570000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1660574/Calzado-20Trg-20M-20Rapidmove-20Adv-202-20Trainer-20M-2095.jpg?v=639110828725570000,https://nuevaamericanapy.vteximg.com.br/arquivos/ids/1660576/Calzado-20Trg-20M-20Rapidmove-20Adv-202-20Trainer-20M-2095.jpg?v=639110828725570000",Tarvo
